split,sample_id,paper_batch,source_train,source_val,target_labeled_train,target_domain,target_val,target_test
S6,alcohol_o8,Batch1,1,0,0,0,0,0
S6,alcohol_9,Batch2,0,0,1,0,0,0
S6,alcohol_o9,Batch1,1,0,0,0,0,0
S6,alcohol_10,Batch2,0,0,1,0,0,0
S6,alcohol_o10,Batch1,1,0,0,0,0,0
S6,alcohol_11,Batch3,0,0,0,0,1,0
S6,alcohol_o11,Batch1,1,0,0,0,0,0
S6,alcohol_12,Batch3,0,0,0,0,1,0
S6,alcohol_o12,Batch1,1,0,0,0,0,0
S6,alcohol_13,Batch3,0,0,0,0,1,0
S6,alcohol_14,Batch3,0,0,0,0,1,0
S6,alcohol_15,Batch3,0,0,0,0,1,0
S6,alcohol_16,Batch3,0,0,0,0,1,0
S6,alcohol_17,Batch3,0,0,0,0,1,0
S6,alcohol_18,Batch3,0,0,0,0,1,0
S6,alcohol_19,Batch3,0,0,0,0,1,0
S6,alcohol_20,Batch3,0,0,0,0,1,0
S6,alcohol_21,Batch3,0,0,0,0,1,0
S6,alcohol_22,Batch3,0,0,0,0,1,0
S6,alcohol_23,Batch3,0,0,0,0,1,0
S6,alcohol_24,Batch3,0,0,0,0,1,0
S6,alcohol_25,Batch3,0,0,0,0,1,0
S6,alcohol_26,Batch3,0,0,0,1,0,1
S6,alcohol_27,Batch3,0,0,0,1,0,1
S6,alcohol_28,Batch3,0,0,0,1,0,1
S6,alcohol_29,Batch3,0,0,0,1,0,1
S6,alcohol_30,Batch3,0,0,0,1,0,1
S6,alcohol_31,Batch3,0,0,0,1,0,1
S6,alcohol_32,Batch3,0,0,0,1,0,1
S6,alcohol_33,Batch3,0,0,0,1,0,1
S6,alcohol_34,Batch3,0,0,0,1,0,1
S6,alcohol_35,Batch3,0,0,0,1,0,1
S6,alcohol_36,Batch3,0,0,0,1,0,1
S6,alcohol_37,Batch3,0,0,0,1,0,1
S6,alcohol_38,Batch3,0,0,0,1,0,1
S6,alcohol_39,Batch3,0,0,0,1,0,1
S6,alcohol_40,Batch3,0,0,0,1,0,1
S6,alcohol_41,Batch3,0,0,0,1,0,1
S6,alcohol_42,Batch3,0,0,0,1,0,1
S6,alcohol_43,Batch3,0,0,0,1,0,1
S6,alcohol_44,Batch4,0,0,0,1,0,1
S6,alcohol_45,Batch4,0,0,0,1,0,1
S6,alcohol_46,Batch4,0,0,0,1,0,1
S6,alcohol_47,Batch4,0,0,0,1,0,1
S6,alcohol_48,Batch4,0,0,0,1,0,1
S6,alcohol_49,Batch4,0,0,0,1,0,1
S6,alcohol_50,Batch4,0,0,0,1,0,1
S6,alcohol_51,Batch4,0,0,0,1,0,1
S6,alcohol_52,Batch4,0,0,0,1,0,1
S6,alcohol_53,Batch4,0,0,0,1,0,1
S6,alcohol_54,Batch4,0,0,0,1,0,1
S6,alcohol_55,Batch4,0,0,0,1,0,1
S6,alcohol_56,Batch4,0,0,0,1,0,1
S6,alcohol_57,Batch4,0,0,0,1,0,1
S6,alcohol_58,Batch4,0,0,0,1,0,1
S6,alcohol_59,Batch4,0,0,0,1,0,1
S6,alcohol_60,Batch4,0,0,0,1,0,1
S6,alcohol_61,Batch4,0,0,0,1,0,1
S6,alcohol_62,Batch4,0,0,0,1,0,1
S6,alcohol_63,Batch4,0,0,0,1,0,1
S6,alcohol_64,Batch4,0,0,0,1,0,1
S6,alcohol_65,Batch4,0,0,0,1,0,1
S6,alcohol_66,Batch4,0,0,0,1,0,1
S6,alcohol_67,Batch4,0,0,0,1,0,1
S6,alcohol_68,Batch4,0,0,0,1,0,1
S6,alcohol_69,Batch5,0,0,0,1,0,1
S6,alcohol_70,Batch5,0,0,0,1,0,1
S6,alcohol_71,Batch5,0,0,0,1,0,1
S6,alcohol_72,Batch5,0,0,0,1,0,1
S6,alcohol_73,Batch5,0,0,0,1,0,1
S6,alcohol_74,Batch5,0,0,0,1,0,1
S6,alcohol_75,Batch5,0,0,0,1,0,1
S6,alcohol_76,Batch5,0,0,0,1,0,1
S6,alcohol_77,Batch5,0,0,0,1,0,1
S6,alcohol_78,Batch5,0,0,0,1,0,1
S6,alcohol_79,Batch5,0,0,0,1,0,1
S6,alcohol_80,Batch5,0,0,0,1,0,1
S6,alcohol_81,Batch5,0,0,0,1,0,1
S6,alcohol_82,Batch5,0,0,0,1,0,1
S6,alcohol_83,Batch5,0,0,0,1,0,1
S6,alcohol_84,Batch5,0,0,0,1,0,1
S6,alcohol_85,Batch6,0,0,0,1,0,1
S6,alcohol_86,Batch6,0,0,0,1,0,1
S6,alcohol_87,Batch6,0,0,0,1,0,1
S6,alcohol_88,Batch6,0,0,0,1,0,1
S6,alcohol_89,Batch6,0,0,0,1,0,1
S6,alcohol_90,Batch6,0,0,0,1,0,1
S6,alcohol_91,Batch6,0,0,0,1,0,1
S6,alcohol_92,Batch6,0,0,0,1,0,1
S6,alcohol_93,Batch6,0,0,0,1,0,1
S6,alcohol_94,Batch6,0,0,0,1,0,1
S6,alcohol_95,Batch6,0,0,0,1,0,1
S6,alcohol_96,Batch6,0,0,0,1,0,1
S6,acetone_1,Batch2,0,0,1,0,0,0
S6,acetone_o1,Batch1,1,0,0,0,0,0
S6,acetone_2,Batch2,0,0,1,0,0,0
S6,acetone_o2,Batch1,1,0,0,0,0,0
S6,acetone_3,Batch2,0,0,1,0,0,0
S6,acetone_o3,Batch1,1,0,0,0,0,0
S6,acetone_4,Batch2,0,0,1,0,0,0
S6,acetone_o4,Batch1,1,0,0,0,0,0
S6,acetone_5,Batch2,0,0,1,0,0,0
S6,acetone_o5,Batch1,1,0,0,0,0,0
S6,acetone_6,Batch2,0,0,1,0,0,0
S6,acetone_o6,Batch1,1,0,0,0,0,0
S6,acetone_7,Batch2,0,0,1,0,0,0
S6,acetone_o7,Batch1,1,0,0,0,0,0
S6,acetone_8,Batch2,0,0,1,0,0,0
S6,acetone_o8,Batch1,1,0,0,0,0,0
S6,acetone_9,Batch2,0,0,1,0,0,0
S6,acetone_o9,Batch1,1,0,0,0,0,0
S6,acetone_10,Batch2,0,0,1,0,0,0
S6,acetone_o10,Batch1,1,0,0,0,0,0
S6,acetone_11,Batch3,0,0,0,0,1,0
S6,acetone_o11,Batch1,1,0,0,0,0,0
S6,acetone_12,Batch3,0,0,0,0,1,0
S6,acetone_o12,Batch1,1,0,0,0,0,0
S6,acetone_13,Batch3,0,0,0,0,1,0
S6,acetone_14,Batch3,0,0,0,0,1,0
S6,acetone_15,Batch3,0,0,0,0,1,0
S6,acetone_16,Batch3,0,0,0,0,1,0
S6,acetone_17,Batch3,0,0,0,0,1,0
S6,acetone_18,Batch3,0,0,0,0,1,0
S6,acetone_19,Batch3,0,0,0,0,1,0
S6,acetone_20,Batch3,0,0,0,0,1,0
S6,acetone_21,Batch3,0,0,0,0,1,0
S6,acetone_22,Batch3,0,0,0,0,1,0
S6,acetone_23,Batch3,0,0,0,0,1,0
S6,acetone_24,Batch3,0,0,0,0,1,0
S6,acetone_25,Batch3,0,0,0,0,1,0
S6,acetone_26,Batch3,0,0,0,1,0,1
S6,acetone_27,Batch3,0,0,0,1,0,1
S6,acetone_28,Batch3,0,0,0,1,0,1
S6,acetone_29,Batch3,0,0,0,1,0,1
S6,acetone_30,Batch3,0,0,0,1,0,1
S6,acetone_31,Batch3,0,0,0,1,0,1
S6,acetone_32,Batch3,0,0,0,1,0,1
S6,acetone_33,Batch3,0,0,0,1,0,1
S6,acetone_34,Batch3,0,0,0,1,0,1
S6,acetone_35,Batch3,0,0,0,1,0,1
S6,acetone_36,Batch3,0,0,0,1,0,1
S6,acetone_37,Batch3,0,0,0,1,0,1
S6,acetone_38,Batch3,0,0,0,1,0,1
S6,acetone_39,Batch3,0,0,0,1,0,1
S6,acetone_40,Batch3,0,0,0,1,0,1
S6,acetone_41,Batch3,0,0,0,1,0,1
S6,acetone_42,Batch3,0,0,0,1,0,1
S6,acetone_43,Batch3,0,0,0,1,0,1
S6,acetone_44,Batch4,0,0,0,1,0,1
S6,acetone_45,Batch4,0,0,0,1,0,1
S6,acetone_46,Batch4,0,0,0,1,0,1
S6,acetone_47,Batch4,0,0,0,1,0,1
S6,acetone_48,Batch4,0,0,0,1,0,1
S6,acetone_49,Batch4,0,0,0,1,0,1
S6,acetone_50,Batch4,0,0,0,1,0,1
S6,acetone_51,Batch4,0,0,0,1,0,1
S6,acetone_52,Batch4,0,0,0,1,0,1
S6,acetone_53,Batch4,0,0,0,1,0,1
S6,acetone_54,Batch4,0,0,0,1,0,1
S6,acetone_55,Batch4,0,0,0,1,0,1
S6,acetone_56,Batch4,0,0,0,1,0,1
S6,acetone_57,Batch4,0,0,0,1,0,1
S6,acetone_58,Batch4,0,0,0,1,0,1
S6,acetone_59,Batch4,0,0,0,1,0,1
S6,acetone_60,Batch4,0,0,0,1,0,1
S6,acetone_61,Batch4,0,0,0,1,0,1
S6,acetone_62,Batch4,0,0,0,1,0,1
S6,acetone_63,Batch4,0,0,0,1,0,1
S6,acetone_64,Batch4,0,0,0,1,0,1
S6,acetone_65,Batch4,0,0,0,1,0,1
S6,acetone_66,Batch4,0,0,0,1,0,1
S6,acetone_67,Batch4,0,0,0,1,0,1
S6,acetone_68,Batch4,0,0,0,1,0,1
S6,acetone_69,Batch5,0,0,0,1,0,1
S6,acetone_70,Batch5,0,0,0,1,0,1
S6,acetone_71,Batch5,0,0,0,1,0,1
S6,acetone_72,Batch5,0,0,0,1,0,1
S6,acetone_73,Batch5,0,0,0,1,0,1
S6,acetone_74,Batch5,0,0,0,1,0,1
S6,acetone_75,Batch5,0,0,0,1,0,1
S6,acetone_76,Batch5,0,0,0,1,0,1
S6,acetone_77,Batch5,0,0,0,1,0,1
S6,acetone_78,Batch5,0,0,0,1,0,1
S6,acetone_79,Batch5,0,0,0,1,0,1
S6,acetone_80,Batch5,0,0,0,1,0,1
S6,acetone_81,Batch5,0,0,0,1,0,1
S6,acetone_82,Batch5,0,0,0,1,0,1
S6,acetone_83,Batch5,0,0,0,1,0,1
S6,acetone_84,Batch5,0,0,0,1,0,1
S6,acetone_85,Batch6,0,0,0,1,0,1
S6,acetone_86,Batch6,0,0,0,1,0,1
S6,acetone_87,Batch6,0,0,0,1,0,1
S6,acetone_88,Batch6,0,0,0,1,0,1
S6,acetone_89,Batch6,0,0,0,1,0,1
S6,acetone_90,Batch6,0,0,0,1,0,1
S6,acetone_91,Batch6,0,0,0,1,0,1
S6,acetone_92,Batch6,0,0,0,1,0,1
S6,acetone_93,Batch6,0,0,0,1,0,1
S6,acetone_94,Batch6,0,0,0,1,0,1
S6,acetone_95,Batch6,0,0,0,1,0,1
S6,acetone_96,Batch6,0,0,0,1,0,1
S7,air_1,Batch2,0,0,1,0,0,0
S7,baseline_1,Batch1,1,0,0,0,0,0
S7,reference_1,Batch2,0,0,1,0,0,0
S7,air_2,Batch2,0,0,1,0,0,0
S7,reference_2,Batch2,0,0,1,0,0,0
S7,air_3,Batch2,0,0,1,0,0,0
S7,baseline_3,Batch1,1,0,0,0,0,0
S7,reference_3,Batch2,0,0,1,0,0,0
S7,air_4,Batch2,0,0,1,0,0,0
S7,baseline_4,Batch1,1,0,0,0,0,0
S7,reference_4,Batch2,0,0,1,0,0,0
S7,air_5,Batch3,0,0,1,0,0,0
S7,baseline_5,Batch1,1,0,0,0,0,0
S7,reference_5,Batch3,0,0,1,0,0,0
S7,air_6,Batch3,0,0,1,0,0,0
S7,baseline_6,Batch1,1,0,0,0,0,0
S7,reference_6,Batch3,0,0,1,0,0,0
S7,air_7,Batch3,0,0,0,0,1,0
S7,baseline_7,Batch1,1,0,0,0,0,0
S7,reference_7,Batch3,0,0,0,0,1,0
S7,air_8,Batch3,0,0,0,0,1,0
S7,reference_8,Batch3,0,0,0,0,1,0
S7,air_9,Batch3,0,0,0,0,1,0
S7,reference_9,Batch3,0,0,0,1,0,1
S7,air_10,Batch3,0,0,0,0,1,0
S7,air_11,Batch3,0,0,0,1,0,1
S7,air_12,Batch3,0,0,0,1,0,1
S7,air_13,Batch3,0,0,0,1,0,1
S7,air_14,Batch3,0,0,0,1,0,1
S7,air_15,Batch3,0,0,0,1,0,1
S7,air_16,Batch3,0,0,0,1,0,1
S7,air_17,Batch3,0,0,0,1,0,1
S7,air_18,Batch4,0,0,0,1,0,1
S7,air_19,Batch4,0,0,0,1,0,1
S7,air_20,Batch4,0,0,0,1,0,1
S7,air_21,Batch4,0,0,0,1,0,1
S7,air_22,Batch4,0,0,0,1,0,1
S7,air_23,Batch4,0,0,0,1,0,1
S7,air_24,Batch4,0,0,0,1,0,1
S7,air_25,Batch4,0,0,0,1,0,1
S7,air_26,Batch4,0,0,0,1,0,1
S7,air_27,Batch4,0,0,0,1,0,1
S7,air_28,Batch4,0,0,0,1,0,1
S7,air_29,Batch4,0,0,0,1,0,1
S7,air_30,Batch4,0,0,0,1,0,1
S7,air_31,Batch4,0,0,0,1,0,1
S7,air_32,Batch4,0,0,0,1,0,1
S7,air_33,Batch4,0,0,0,1,0,1
S7,air_34,Batch4,0,0,0,1,0,1
S7,air_35,Batch4,0,0,0,1,0,1
S7,air_36,Batch4,0,0,0,1,0,1
S7,air_37,Batch4,0,0,0,1,0,1
S7,air_38,Batch4,0,0,0,1,0,1
S7,air_39,Batch4,0,0,0,1,0,1
S7,air_40,Batch4,0,0,0,1,0,1
S7,air_41,Batch4,0,0,0,1,0,1
S7,air_42,Batch4,0,0,0,1,0,1
S7,air_43,Batch4,0,0,0,1,0,1
S7,air_44,Batch4,0,0,0,1,0,1
S7,air_45,Batch4,0,0,0,1,0,1
S7,air_46,Batch4,0,0,0,1,0,1
S7,air_47,Batch4,0,0,0,1,0,1
S7,air_48,Batch4,0,0,0,1,0,1
S7,air_49,Batch5,0,0,0,1,0,1
S7,air_50,Batch5,0,0,0,1,0,1
S7,air_51,Batch5,0,0,0,1,0,1
S7,air_52,Batch5,0,0,0,1,0,1
S7,air_53,Batch5,0,0,0,1,0,1
S7,air_54,Batch5,0,0,0,1,0,1
S7,air_55,Batch5,0,0,0,1,0,1
S7,air_56,Batch5,0,0,0,1,0,1
S7,air_57,Batch5,0,0,0,1,0,1
S7,air_58,Batch5,0,0,0,1,0,1
S7,air_59,Batch5,0,0,0,1,0,1
S7,air_60,Batch5,0,0,0,1,0,1
S7,air_61,Batch5,0,0,0,1,0,1
S7,air_62,Batch5,0,0,0,1,0,1
S7,air_63,Batch6,0,0,0,1,0,1
S7,air_64,Batch6,0,0,0,1,0,1
S7,air_65,Batch6,0,0,0,1,0,1
S7,air_66,Batch6,0,0,0,1,0,1
S7,air_67,Batch6,0,0,0,1,0,1
S7,air_68,Batch6,0,0,0,1,0,1
S7,air_69,Batch6,0,0,0,1,0,1
S7,air_70,Batch6,0,0,0,1,0,1
S7,air_71,Batch6,0,0,0,1,0,1
S7,air_72,Batch6,0,0,0,1,0,1
S7,alcohol_1,Batch2,0,0,1,0,0,0
S7,alcohol_o1,Batch1,1,0,0,0,0,0
S7,alcohol_2,Batch2,0,0,1,0,0,0
S7,alcohol_o2,Batch1,1,0,0,0,0,0
S7,alcohol_3,Batch2,0,0,1,0,0,0
S7,alcohol_o3,Batch1,1,0,0,0,0,0
S7,alcohol_4,Batch2,0,0,1,0,0,0
S7,alcohol_o4,Batch1,1,0,0,0,0,0
S7,alcohol_5,Batch2,0,0,1,0,0,0
S7,alcohol_o5,Batch1,1,0,0,0,0,0
S7,alcohol_6,Batch2,0,0,1,0,0,0
S7,alcohol_o6,Batch1,1,0,0,0,0,0
S7,alcohol_7,Batch2,0,0,1,0,0,0
S7,alcohol_o7,Batch1,1,0,0,0,0,0
S7,alcohol_8,Batch2,0,0,1,0,0,0
S7,alcohol_o8,Batch1,1,0,0,0,0,0
S7,alcohol_9,Batch2,0,0,1,0,0,0
S7,alcohol_o9,Batch1,1,0,0,0,0,0
S7,alcohol_10,Batch2,0,0,1,0,0,0
S7,alcohol_o10,Batch1,1,0,0,0,0,0
S7,alcohol_11,Batch3,0,0,1,0,0,0
S7,alcohol_o11,Batch1,1,0,0,0,0,0
S7,alcohol_12,Batch3,0,0,1,0,0,0
S7,alcohol_o12,Batch1,1,0,0,0,0,0
S7,alcohol_13,Batch3,0,0,1,0,0,0
S7,alcohol_14,Batch3,0,0,1,0,0,0
S7,alcohol_15,Batch3,0,0,1,0,0,0
S7,alcohol_16,Batch3,0,0,0,0,1,0
S7,alcohol_17,Batch3,0,0,0,0,1,0
S7,alcohol_18,Batch3,0,0,0,0,1,0
S7,alcohol_19,Batch3,0,0,0,0,1,0
S7,alcohol_20,Batch3,0,0,0,0,1,0
S7,alcohol_21,Batch3,0,0,0,0,1,0
S7,alcohol_22,Batch3,0,0,0,0,1,0
S7,alcohol_23,Batch3,0,0,0,0,1,0
S7,alcohol_24,Batch3,0,0,0,0,1,0
S7,alcohol_25,Batch3,0,0,0,0,1,0
S7,alcohol_26,Batch3,0,0,0,1,0,1
S7,alcohol_27,Batch3,0,0,0,1,0,1
S7,alcohol_28,Batch3,0,0,0,1,0,1
S7,alcohol_29,Batch3,0,0,0,1,0,1
S7,alcohol_30,Batch3,0,0,0,1,0,1
S7,alcohol_31,Batch3,0,0,0,1,0,1
S7,alcohol_32,Batch3,0,0,0,1,0,1
S7,alcohol_33,Batch3,0,0,0,1,0,1
S7,alcohol_34,Batch3,0,0,0,1,0,1
S7,alcohol_35,Batch3,0,0,0,1,0,1
S7,alcohol_36,Batch3,0,0,0,1,0,1
S7,alcohol_37,Batch3,0,0,0,1,0,1
S7,alcohol_38,Batch3,0,0,0,1,0,1
S7,alcohol_39,Batch3,0,0,0,1,0,1
S7,alcohol_40,Batch3,0,0,0,1,0,1
S7,alcohol_41,Batch3,0,0,0,1,0,1
S7,alcohol_42,Batch3,0,0,0,1,0,1
S7,alcohol_43,Batch3,0,0,0,1,0,1
S7,alcohol_44,Batch4,0,0,0,1,0,1
S7,alcohol_45,Batch4,0,0,0,1,0,1
S7,alcohol_46,Batch4,0,0,0,1,0,1
S7,alcohol_47,Batch4,0,0,0,1,0,1
S7,alcohol_48,Batch4,0,0,0,1,0,1
S7,alcohol_49,Batch4,0,0,0,1,0,1
S7,alcohol_50,Batch4,0,0,0,1,0,1
S7,alcohol_51,Batch4,0,0,0,1,0,1
S7,alcohol_52,Batch4,0,0,0,1,0,1
S7,alcohol_53,Batch4,0,0,0,1,0,1
S7,alcohol_54,Batch4,0,0,0,1,0,1
S7,alcohol_55,Batch4,0,0,0,1,0,1
S7,alcohol_56,Batch4,0,0,0,1,0,1
S7,alcohol_57,Batch4,0,0,0,1,0,1
S7,alcohol_58,Batch4,0,0,0,1,0,1
S7,alcohol_59,Batch4,0,0,0,1,0,1
S7,alcohol_60,Batch4,0,0,0,1,0,1
S7,alcohol_61,Batch4,0,0,0,1,0,1
S7,alcohol_62,Batch4,0,0,0,1,0,1
S7,alcohol_63,Batch4,0,0,0,1,0,1
S7,alcohol_64,Batch4,0,0,0,1,0,1
S7,alcohol_65,Batch4,0,0,0,1,0,1
S7,alcohol_66,Batch4,0,0,0,1,0,1
S7,alcohol_67,Batch4,0,0,0,1,0,1
S7,alcohol_68,Batch4,0,0,0,1,0,1
S7,alcohol_69,Batch5,0,0,0,1,0,1
S7,alcohol_70,Batch5,0,0,0,1,0,1
S7,alcohol_71,Batch5,0,0,0,1,0,1
S7,alcohol_72,Batch5,0,0,0,1,0,1
S7,alcohol_73,Batch5,0,0,0,1,0,1
S7,alcohol_74,Batch5,0,0,0,1,0,1
S7,alcohol_75,Batch5,0,0,0,1,0,1
S7,alcohol_76,Batch5,0,0,0,1,0,1
S7,alcohol_77,Batch5,0,0,0,1,0,1
S7,alcohol_78,Batch5,0,0,0,1,0,1
S7,alcohol_79,Batch5,0,0,0,1,0,1
S7,alcohol_80,Batch5,0,0,0,1,0,1
S7,alcohol_81,Batch5,0,0,0,1,0,1
S7,alcohol_82,Batch5,0,0,0,1,0,1
S7,alcohol_83,Batch5,0,0,0,1,0,1
S7,alcohol_84,Batch5,0,0,0,1,0,1
S7,alcohol_85,Batch6,0,0,0,1,0,1
S7,alcohol_86,Batch6,0,0,0,1,0,1
S7,alcohol_87,Batch6,0,0,0,1,0,1
S7,alcohol_88,Batch6,0,0,0,1,0,1
S7,alcohol_89,Batch6,0,0,0,1,0,1
S7,alcohol_90,Batch6,0,0,0,1,0,1
S7,alcohol_91,Batch6,0,0,0,1,0,1
S7,alcohol_92,Batch6,0,0,0,1,0,1
S7,alcohol_93,Batch6,0,0,0,1,0,1
S7,alcohol_94,Batch6,0,0,0,1,0,1
S7,alcohol_95,Batch6,0,0,0,1,0,1
S7,alcohol_96,Batch6,0,0,0,1,0,1
S7,acetone_1,Batch2,0,0,1,0,0,0
S7,acetone_o1,Batch1,1,0,0,0,0,0
S7,acetone_2,Batch2,0,0,1,0,0,0
S7,acetone_o2,Batch1,1,0,0,0,0,0
S7,acetone_3,Batch2,0,0,1,0,0,0
S7,acetone_o3,Batch1,1,0,0,0,0,0
S7,acetone_4,Batch2,0,0,1,0,0,0
S7,acetone_o4,Batch1,1,0,0,0,0,0
S7,acetone_5,Batch2,0,0,1,0,0,0
S7,acetone_o5,Batch1,1,0,0,0,0,0
S7,acetone_6,Batch2,0,0,1,0,0,0
S7,acetone_o6,Batch1,1,0,0,0,0,0
S7,acetone_7,Batch2,0,0,1,0,0,0
S7,acetone_o7,Batch1,1,0,0,0,0,0
S7,acetone_8,Batch2,0,0,1,0,0,0
S7,acetone_o8,Batch1,1,0,0,0,0,0
S7,acetone_9,Batch2,0,0,1,0,0,0
S7,acetone_o9,Batch1,1,0,0,0,0,0
S7,acetone_10,Batch2,0,0,1,0,0,0
S7,acetone_o10,Batch1,1,0,0,0,0,0
S7,acetone_11,Batch3,0,0,1,0,0,0
S7,acetone_o11,Batch1,1,0,0,0,0,0
S7,acetone_12,Batch3,0,0,1,0,0,0
S7,acetone_o12,Batch1,1,0,0,0,0,0
S7,acetone_13,Batch3,0,0,1,0,0,0
S7,acetone_14,Batch3,0,0,1,0,0,0
S7,acetone_15,Batch3,0,0,1,0,0,0
S7,acetone_16,Batch3,0,0,0,0,1,0
S7,acetone_17,Batch3,0,0,0,0,1,0
S7,acetone_18,Batch3,0,0,0,0,1,0
S7,acetone_19,Batch3,0,0,0,0,1,0
S7,acetone_20,Batch3,0,0,0,0,1,0
S7,acetone_21,Batch3,0,0,0,0,1,0
S7,acetone_22,Batch3,0,0,0,0,1,0
S7,acetone_23,Batch3,0,0,0,0,1,0
S7,acetone_24,Batch3,0,0,0,0,1,0
S7,acetone_25,Batch3,0,0,0,0,1,0
S7,acetone_26,Batch3,0,0,0,1,0,1
S7,acetone_27,Batch3,0,0,0,1,0,1
S7,acetone_28,Batch3,0,0,0,1,0,1
S7,acetone_29,Batch3,0,0,0,1,0,1
S7,acetone_30,Batch3,0,0,0,1,0,1
S7,acetone_31,Batch3,0,0,0,1,0,1
S7,acetone_32,Batch3,0,0,0,1,0,1
S7,acetone_33,Batch3,0,0,0,1,0,1
S7,acetone_34,Batch3,0,0,0,1,0,1
S7,acetone_35,Batch3,0,0,0,1,0,1
S7,acetone_36,Batch3,0,0,0,1,0,1
S7,acetone_37,Batch3,0,0,0,1,0,1
S7,acetone_38,Batch3,0,0,0,1,0,1
S7,acetone_39,Batch3,0,0,0,1,0,1
S7,acetone_40,Batch3,0,0,0,1,0,1
S7,acetone_41,Batch3,0,0,0,1,0,1
S7,acetone_42,Batch3,0,0,0,1,0,1
S7,acetone_43,Batch3,0,0,0,1,0,1
S7,acetone_44,Batch4,0,0,0,1,0,1
S7,acetone_45,Batch4,0,0,0,1,0,1
S7,acetone_46,Batch4,0,0,0,1,0,1
S7,acetone_47,Batch4,0,0,0,1,0,1
S7,acetone_48,Batch4,0,0,0,1,0,1
S7,acetone_49,Batch4,0,0,0,1,0,1
S7,acetone_50,Batch4,0,0,0,1,0,1
S7,acetone_51,Batch4,0,0,0,1,0,1
S7,acetone_52,Batch4,0,0,0,1,0,1
S7,acetone_53,Batch4,0,0,0,1,0,1
S7,acetone_54,Batch4,0,0,0,1,0,1
S7,acetone_55,Batch4,0,0,0,1,0,1
S7,acetone_56,Batch4,0,0,0,1,0,1
S7,acetone_57,Batch4,0,0,0,1,0,1
S7,acetone_58,Batch4,0,0,0,1,0,1
S7,acetone_59,Batch4,0,0,0,1,0,1
S7,acetone_60,Batch4,0,0,0,1,0,1
S7,acetone_61,Batch4,0,0,0,1,0,1
S7,acetone_62,Batch4,0,0,0,1,0,1
S7,acetone_63,Batch4,0,0,0,1,0,1
S7,acetone_64,Batch4,0,0,0,1,0,1
S7,acetone_65,Batch4,0,0,0,1,0,1
S7,acetone_66,Batch4,0,0,0,1,0,1
S7,acetone_67,Batch4,0,0,0,1,0,1
S7,acetone_68,Batch4,0,0,0,1,0,1
S7,acetone_69,Batch5,0,0,0,1,0,1
S7,acetone_70,Batch5,0,0,0,1,0,1
S7,acetone_71,Batch5,0,0,0,1,0,1
S7,acetone_72,Batch5,0,0,0,1,0,1
S7,acetone_73,Batch5,0,0,0,1,0,1
S7,acetone_74,Batch5,0,0,0,1,0,1
S7,acetone_75,Batch5,0,0,0,1,0,1
S7,acetone_76,Batch5,0,0,0,1,0,1
S7,acetone_77,Batch5,0,0,0,1,0,1
S7,acetone_78,Batch5,0,0,0,1,0,1
S7,acetone_79,Batch5,0,0,0,1,0,1
S7,acetone_80,Batch5,0,0,0,1,0,1
S7,acetone_81,Batch5,0,0,0,1,0,1
S7,acetone_82,Batch5,0,0,0,1,0,1
S7,acetone_83,Batch5,0,0,0,1,0,1
S7,acetone_84,Batch5,0,0,0,1,0,1
S7,acetone_85,Batch6,0,0,0,1,0,1
S7,acetone_86,Batch6,0,0,0,1,0,1
S7,acetone_87,Batch6,0,0,0,1,0,1
S7,acetone_88,Batch6,0,0,0,1,0,1
S7,acetone_89,Batch6,0,0,0,1,0,1
S7,acetone_90,Batch6,0,0,0,1,0,1
S7,acetone_91,Batch6,0,0,0,1,0,1
S7,acetone_92,Batch6,0,0,0,1,0,1
S7,acetone_93,Batch6,0,0,0,1,0,1
S7,acetone_94,Batch6,0,0,0,1,0,1
S7,acetone_95,Batch6,0,0,0,1,0,1
S7,acetone_96,Batch6,0,0,0,1,0,1
